TOTIM           ,  PERIOD        ,   STEP         ,   ZONE         ,         STORAGE,   CONSTANT HEAD,           WELLS,          DRAINS,        RECHARGE,     ET SEGMENTS,  STREAM LEAKAGE,From Other Zones,Total IN        ,         STORAGE,   CONSTANT HEAD,           WELLS,          DRAINS,        RECHARGE,     ET SEGMENTS,  STREAM LEAKAGE,To Other Zones  ,Total Out       , IN-OUT         ,Percent Error   ,   FROM ZONE   0,   FROM ZONE   1,     TO ZONE   0,     TO ZONE   1,
    7.548000E+03,             248,              31,               1,    8.311081E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    1.498452E+04,    0.000000E+00,    1.311338E+06,    0.000000E+00,    1.543337E+06,    8.038347E+03,    0.000000E+00,    1.827279E+05,    1.510401E+04,    0.000000E+00,    1.249126E+02,    1.337368E+06,    0.000000E+00,    1.543363E+06,   -2.591550E+01,   -1.679172E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.578000E+03,             249,              30,               1,    8.413665E+04,    0.000000E+00,    8.469000E+04,    0.000000E+00,    7.056053E+04,    0.000000E+00,    1.369679E+06,    0.000000E+00,    1.609066E+06,    8.780411E+03,    0.000000E+00,    2.748140E+05,    2.234482E+04,    0.000000E+00,    9.107420E+02,    1.302241E+06,    0.000000E+00,    1.609091E+06,   -2.429190E+01,   -1.509677E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.609000E+03,             250,              31,               1,    8.697723E+04,    0.000000E+00,    8.469000E+04,    0.000000E+00,    8.046522E+04,    0.000000E+00,    1.079609E+06,    0.000000E+00,    1.331742E+06,    5.774603E+03,    0.000000E+00,    2.777056E+05,    2.317460E+04,    0.000000E+00,    1.204433E+03,    1.024090E+06,    0.000000E+00,    1.331949E+06,   -2.070603E+02,   -1.554687E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.640000E+03,             251,              31,               1,    2.795630E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    6.863966E+04,    0.000000E+00,    4.646589E+05,    0.000000E+00,    8.128615E+05,    4.501590E+02,    0.000000E+00,    2.872605E+05,    1.556100E+04,    0.000000E+00,    8.501998E+02,    5.088880E+05,    0.000000E+00,    8.130098E+05,   -1.483026E+02,   -1.824284E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.670000E+03,             252,              30,               1,    1.734905E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    4.785783E+04,    0.000000E+00,    3.194656E+05,    0.000000E+00,    5.408139E+05,    1.252441E+04,    0.000000E+00,    9.443115E+04,    9.574977E+03,    0.000000E+00,    5.977990E+02,    4.239118E+05,    0.000000E+00,    5.410401E+05,   -2.262162E+02,   -4.182011E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.701000E+03,             253,              31,               1,    4.335204E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    3.593953E+04,    0.000000E+00,    5.876558E+05,    0.000000E+00,    7.161614E+05,    1.053870E+05,    0.000000E+00,    1.033114E+04,    9.434363E+03,    0.000000E+00,    1.508526E+02,    5.908681E+05,    0.000000E+00,    7.161714E+05,   -1.003218E+01,   -1.400816E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.731000E+03,             254,              30,               1,    3.266617E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.236093E+04,    0.000000E+00,    6.813101E+05,    0.000000E+00,    7.755512E+05,    6.168524E+04,    0.000000E+00,    0.000000E+00,    7.034058E+03,    0.000000E+00,    2.527392E+03,    7.040242E+05,    0.000000E+00,    7.752709E+05,    2.802892E+02,    3.614718E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.762000E+03,             255,              31,               1,    2.485219E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    9.546356E+03,    0.000000E+00,    7.113509E+05,    0.000000E+00,    7.949634E+05,    4.111947E+04,    0.000000E+00,    0.000000E+00,    5.523786E+03,    0.000000E+00,    3.637600E+03,    7.443666E+05,    0.000000E+00,    7.946474E+05,    3.159962E+02,    3.975768E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.793000E+03,             256,              31,               1,    4.719649E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.746658E+05,    0.000000E+00,    8.804212E+05,    0.000000E+00,    1.109021E+06,    1.325266E+05,    0.000000E+00,    0.000000E+00,    6.638006E+03,    0.000000E+00,    3.738237E+03,    9.659284E+05,    0.000000E+00,    1.108831E+06,    1.894240E+02,    1.708175E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.822000E+03,             257,              29,               1,    1.673117E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    6.059569E+04,    0.000000E+00,    8.251271E+05,    0.000000E+00,    9.516679E+05,    2.451687E+04,    0.000000E+00,    0.000000E+00,    6.551997E+03,    0.000000E+00,    6.731351E+03,    9.138445E+05,    0.000000E+00,    9.516448E+05,    2.317814E+01,    2.435558E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.853000E+03,             258,              31,               1,    2.474856E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    2.168968E+05,    0.000000E+00,    9.974064E+05,    0.000000E+00,    1.265992E+06,    1.007927E+05,    0.000000E+00,    0.000000E+00,    2.205496E+04,    0.000000E+00,    1.940600E+01,    1.142855E+06,    0.000000E+00,    1.265723E+06,    2.695736E+02,    2.129574E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.883000E+03,             259,              30,               1,    1.472694E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    3.683232E+04,    0.000000E+00,    1.291171E+06,    0.000000E+00,    1.476634E+06,    6.379798E+04,    0.000000E+00,    1.227500E+02,    1.275055E+04,    0.000000E+00,    3.108411E+01,    1.399751E+06,    0.000000E+00,    1.476453E+06,    1.809073E+02,    1.225208E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.914000E+03,             260,              31,               1,    7.572846E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    2.351577E+03,    0.000000E+00,    1.269310E+06,    0.000000E+00,    1.481294E+06,    8.227731E+03,    0.000000E+00,    2.509616E+05,    1.116828E+04,    0.000000E+00,    6.243099E+01,    1.210910E+06,    0.000000E+00,    1.481330E+06,   -3.562886E+01,   -2.405223E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.944000E+03,             261,              30,               1,    1.357368E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    5.120178E+04,    0.000000E+00,    9.331102E+05,    0.000000E+00,    1.204739E+06,    7.626269E+03,    0.000000E+00,    2.850553E+05,    1.613182E+04,    0.000000E+00,    7.735928E+02,    8.951635E+05,    0.000000E+00,    1.204750E+06,   -1.168056E+01,   -9.695467E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.975000E+03,             262,              31,               1,    2.838497E+05,    0.000000E+00,    8.469000E+04,    3.918948E-03,    5.855514E+04,    0.000000E+00,    3.376412E+05,    0.000000E+00,    7.647360E+05,    3.894361E+03,    0.000000E+00,    3.367476E+05,    1.079087E+04,    0.000000E+00,    7.395976E+02,    4.127939E+05,    0.000000E+00,    7.649663E+05,   -2.303004E+02,   -3.011049E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.006000E+03,             263,              31,               1,    3.766817E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    3.932159E+04,    0.000000E+00,    2.069392E+05,    0.000000E+00,    6.229425E+05,    5.039851E+01,    0.000000E+00,    3.871482E+05,    2.112777E+03,    0.000000E+00,    6.269063E+03,    2.274177E+05,    0.000000E+00,    6.229981E+05,   -5.563346E+01,   -8.930356E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.036000E+03,             264,              30,               1,    1.560274E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    2.330570E+04,    0.000000E+00,    2.386826E+05,    0.000000E+00,    4.180157E+05,    4.333546E+04,    0.000000E+00,    1.011850E+05,    8.380784E+02,    0.000000E+00,    7.282095E+03,    2.654428E+05,    0.000000E+00,    4.180834E+05,   -6.775304E+01,   -1.620694E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.067000E+03,             265,              31,               1,    7.212983E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.155879E+04,    0.000000E+00,    3.156890E+05,    0.000000E+00,    4.485916E+05,    8.987912E+04,    0.000000E+00,    1.741225E+04,    4.369935E+03,    0.000000E+00,    1.669950E+03,    3.350305E+05,    0.000000E+00,    4.483618E+05,    2.298683E+02,    5.125535E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.097000E+03,             266,              30,               1,    1.443304E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.400953E+05,    0.000000E+00,    6.486787E+05,    0.000000E+00,    8.524210E+05,    2.597089E+05,    0.000000E+00,    0.000000E+00,    4.553057E+03,    0.000000E+00,    2.143619E+03,    5.856821E+05,    0.000000E+00,    8.520876E+05,    3.333971E+02,    3.911944E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.128000E+03,             267,              31,               1,    2.936781E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    2.565490E+05,    0.000000E+00,    1.151523E+06,    0.000000E+00,    1.460222E+06,    2.333244E+05,    0.000000E+00,    0.000000E+00,    8.228399E+03,    0.000000E+00,    5.129216E+03,    1.213282E+06,    0.000000E+00,    1.459964E+06,    2.583586E+02,    1.769467E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.159000E+03,             268,              31,               1,    3.605285E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    5.910083E+04,    0.000000E+00,    8.584659E+05,    0.000000E+00,    1.002834E+06,    4.162957E+04,    0.000000E+00,    0.000000E+00,    7.783642E+03,    0.000000E+00,    4.497938E+03,    9.491437E+05,    0.000000E+00,    1.003055E+06,   -2.213003E+02,   -2.206507E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.187000E+03,             269,              28,               1,    1.562867E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    4.285484E+04,    0.000000E+00,    8.617600E+05,    0.000000E+00,    9.694575E+05,    2.770950E+04,    0.000000E+00,    0.000000E+00,    5.849270E+03,    0.000000E+00,    6.040373E+03,    9.298504E+05,    0.000000E+00,    9.694496E+05,    7.978769E+00,    8.230172E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.218000E+03,             270,              31,               1,    1.152909E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.902259E+04,    0.000000E+00,    1.000682E+06,    0.000000E+00,    1.080448E+06,    3.372479E+04,    0.000000E+00,    1.615662E+03,    9.257537E+03,    0.000000E+00,    1.218591E+01,    1.035469E+06,    0.000000E+00,    1.080079E+06,    3.688133E+02,    3.414105E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.248000E+03,             271,              30,               1,    2.199116E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    4.021372E+03,    0.000000E+00,    1.111126E+06,    0.000000E+00,    1.271043E+06,    3.075069E+04,    0.000000E+00,    1.136504E+05,    9.284314E+03,    0.000000E+00,    2.270006E+01,    1.117330E+06,    0.000000E+00,    1.271039E+06,    4.157116E+00,    3.270640E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.279000E+03,             272,              31,               1,    6.082841E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    5.451052E+04,    0.000000E+00,    9.696666E+05,    0.000000E+00,    1.218910E+06,    1.751981E+04,    0.000000E+00,    2.527397E+05,    1.326394E+04,    0.000000E+00,    1.197157E+02,    9.352721E+05,    0.000000E+00,    1.218915E+06,   -5.778207E+00,   -4.740461E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.309000E+03,             273,              30,               1,    2.433193E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    6.703968E+04,    0.000000E+00,    5.149293E+05,    0.000000E+00,    9.099783E+05,    8.690148E+03,    0.000000E+00,    3.587393E+05,    1.141958E+04,    0.000000E+00,    7.803047E+02,    5.305921E+05,    0.000000E+00,    9.102214E+05,   -2.431165E+02,   -2.671317E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.340000E+03,             274,              31,               1,    3.100571E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    1.043784E+05,    0.000000E+00,    2.323658E+05,    0.000000E+00,    7.314912E+05,    6.529591E+03,    0.000000E+00,    4.356219E+05,    5.406058E+03,    0.000000E+00,    1.777927E+03,    2.821619E+05,    0.000000E+00,    7.314974E+05,   -6.141956E+00,   -8.396450E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.371000E+03,             275,              31,               1,    3.417068E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    3.071392E+04,    0.000000E+00,    1.471209E+05,    0.000000E+00,    5.195417E+05,    1.499219E+02,    0.000000E+00,    3.442321E+05,    6.489293E+02,    0.000000E+00,    6.865792E+03,    1.676395E+05,    0.000000E+00,    5.195362E+05,    5.483443E+00,    1.055444E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.401000E+03,             276,              30,               1,    1.191194E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    5.805546E+04,    0.000000E+00,    2.176942E+05,    0.000000E+00,    3.948690E+05,    8.960301E+04,    0.000000E+00,    6.872482E+04,    1.588187E+03,    0.000000E+00,    4.384188E+03,    2.305519E+05,    0.000000E+00,    3.948521E+05,    1.692811E+01,    4.287112E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.432000E+03,             277,              31,               1,    6.347015E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    8.663375E+03,    0.000000E+00,    4.414887E+05,    0.000000E+00,    5.628362E+05,    1.776526E+05,    0.000000E+00,    1.662984E+04,    4.645220E+03,    0.000000E+00,    6.177863E+02,    3.632553E+05,    0.000000E+00,    5.628007E+05,    3.551514E+01,    6.310230E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.462000E+03,             278,              30,               1,    3.450557E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    6.136389E+03,    0.000000E+00,    5.140634E+05,    0.000000E+00,    6.039194E+05,    1.345284E+05,    0.000000E+00,    0.000000E+00,    2.684176E+03,    0.000000E+00,    3.323206E+03,    4.630868E+05,    0.000000E+00,    6.036226E+05,    2.967553E+02,    4.915031E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.493000E+03,             279,              31,               1,    2.020286E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    4.724966E+03,    0.000000E+00,    5.246584E+05,    0.000000E+00,    5.988002E+05,    8.907857E+04,    0.000000E+00,    0.000000E+00,    3.085260E+03,    0.000000E+00,    2.501046E+03,    5.037921E+05,    0.000000E+00,    5.984569E+05,    3.432699E+02,    5.734271E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.524000E+03,             280,              31,               1,    1.279642E+04,    0.000000E+00,    4.921400E+04,    6.036016E-02,    1.258579E+04,    0.000000E+00,    5.744122E+05,    0.000000E+00,    6.490084E+05,    8.298100E+04,    0.000000E+00,    0.000000E+00,    2.410693E+03,    0.000000E+00,    3.294290E+03,    5.600922E+05,    0.000000E+00,    6.487782E+05,    2.301852E+02,    3.547350E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.552000E+03,             281,              28,               1,    2.612175E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.476015E+05,    0.000000E+00,    9.237843E+05,    0.000000E+00,    1.123212E+06,    2.215959E+05,    0.000000E+00,    0.000000E+00,    2.759071E+03,    0.000000E+00,    3.244115E+03,    8.953116E+05,    0.000000E+00,    1.122911E+06,    3.013487E+02,    2.683279E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.583000E+03,             282,              31,               1,    1.239629E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.399488E+05,    0.000000E+00,    1.055631E+06,    0.000000E+00,    1.246033E+06,    1.243925E+05,    0.000000E+00,    1.698344E+03,    5.977127E+03,    0.000000E+00,    0.000000E+00,    1.113666E+06,    0.000000E+00,    1.245734E+06,    2.992621E+02,    2.402007E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.613000E+03,             283,              30,               1,    6.630059E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    1.055973E+03,    0.000000E+00,    8.291985E+05,    0.000000E+00,    1.030459E+06,    3.400393E+04,    0.000000E+00,    1.174511E+05,    6.417263E+03,    0.000000E+00,    0.000000E+00,    8.726058E+05,    0.000000E+00,    1.030478E+06,   -1.898345E+01,   -1.842216E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.644000E+03,             284,              31,               1,    1.491389E+05,    0.000000E+00,    1.339040E+05,    0.000000E+00,    1.643735E+04,    0.000000E+00,    6.430737E+05,    0.000000E+00,    9.425539E+05,    1.085491E+04,    0.000000E+00,    2.847653E+05,    5.765628E+03,    0.000000E+00,    1.087187E+02,    6.412594E+05,    0.000000E+00,    9.427540E+05,   -2.001399E+02,   -2.123154E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.674000E+03,             285,              30,               1,    3.797926E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    4.003607E+04,    0.000000E+00,    2.180770E+05,    0.000000E+00,    7.225957E+05,    5.694549E+03,    0.000000E+00,    4.482278E+05,    3.653053E+03,    0.000000E+00,    1.368589E+03,    2.636496E+05,    0.000000E+00,    7.225936E+05,    2.053259E+00,    2.841509E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.705000E+03,             286,              31,               1,    3.539643E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    3.758167E+04,    0.000000E+00,    1.541857E+05,    0.000000E+00,    6.304216E+05,    2.037860E+03,    0.000000E+00,    4.499608E+05,    9.209522E+01,    0.000000E+00,    5.581497E+03,    1.727668E+05,    0.000000E+00,    6.304390E+05,   -1.739354E+01,   -2.758996E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.736000E+03,             287,              31,               1,    3.676129E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    3.317637E+04,    0.000000E+00,    9.066287E+04,    0.000000E+00,    4.914522E+05,    2.685225E+02,    0.000000E+00,    3.795516E+05,    4.333252E+01,    0.000000E+00,    4.268184E+03,    1.073005E+05,    0.000000E+00,    4.914321E+05,    2.006666E+01,    4.083219E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.766000E+03,             288,              30,               1,    1.107981E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    8.600854E+04,    0.000000E+00,    1.025161E+05,    0.000000E+00,    2.993227E+05,    8.030503E+04,    0.000000E+00,    9.379949E+04,    3.848985E+02,    0.000000E+00,    3.224699E+03,    1.216184E+05,    0.000000E+00,    2.993325E+05,   -9.798501E+00,   -3.273504E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.797000E+03,             289,              31,               1,    4.092245E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    7.906127E+04,    0.000000E+00,    4.132642E+05,    0.000000E+00,    5.824619E+05,    2.701617E+05,    0.000000E+00,    1.555476E+04,    2.835810E+03,    0.000000E+00,    1.173941E+00,    2.938788E+05,    0.000000E+00,    5.824323E+05,    2.966305E+01,    5.092832E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.827000E+03,             290,              30,               1,    1.294215E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    5.569261E+04,    0.000000E+00,    9.620741E+05,    0.000000E+00,    1.079923E+06,    4.750216E+05,    0.000000E+00,    0.000000E+00,    2.702287E+03,    0.000000E+00,    9.420122E+02,    6.012147E+05,    0.000000E+00,    1.079881E+06,    4.231445E+01,    3.918361E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.858000E+03,             291,              31,               1,    1.300590E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    2.346056E+05,    0.000000E+00,    1.191621E+06,    0.000000E+00,    1.476741E+06,    2.992544E+05,    0.000000E+00,    0.000000E+00,    3.838062E+03,    0.000000E+00,    1.657689E+03,    1.172010E+06,    0.000000E+00,    1.476760E+06,   -1.913015E+01,   -1.295422E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.889000E+03,             292,              31,               1,    7.566270E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    8.620013E+04,    0.000000E+00,    9.765560E+05,    0.000000E+00,    1.119536E+06,    8.778799E+04,    0.000000E+00,    0.000000E+00,    4.508191E+03,    0.000000E+00,    3.626931E+03,    1.023487E+06,    0.000000E+00,    1.119410E+06,    1.265920E+02,    1.130818E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.917000E+03,             293,              28,               1,    7.141337E-02,    0.000000E+00,    4.921400E+04,    1.595690E-01,    1.023203E+06,    0.000000E+00,    1.359092E+06,    0.000000E+00,    2.431509E+06,    5.059132E+05,    0.000000E+00,    0.000000E+00,    5.516193E+04,    0.000000E+00,    1.701270E+04,    1.853218E+06,    0.000000E+00,    2.431306E+06,    2.029735E+02,    8.347982E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.948000E+03,             294,              31,               1,    1.082406E+05,    0.000000E+00,    4.921400E+04,    1.408138E-01,    8.826656E+03,    0.000000E+00,    9.705431E+05,    0.000000E+00,    1.136824E+06,    1.506382E+04,    0.000000E+00,    2.750000E+01,    1.311810E+04,    0.000000E+00,    8.462233E+01,    1.108744E+06,    0.000000E+00,    1.137038E+06,   -2.138713E+02,   -1.881128E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    8.978000E+03,             295,              30,               1,    9.371811E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    4.218041E+03,    0.000000E+00,    7.842459E+05,    0.000000E+00,    1.016086E+06,    1.951502E+04,    0.000000E+00,    7.232168E+04,    1.167687E+04,    0.000000E+00,    5.422147E+01,    9.128251E+05,    0.000000E+00,    1.016393E+06,   -3.068551E+02,   -3.019516E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    9.009000E+03,             296,              31,               1,    1.378022E+05,    0.000000E+00,    1.339040E+05,    0.000000E+00,    1.465490E+04,    0.000000E+00,    6.970503E+05,    0.000000E+00,    9.834114E+05,    9.064030E+03,    0.000000E+00,    2.388557E+05,    9.980645E+03,    0.000000E+00,    3.227443E+02,    7.252725E+05,    0.000000E+00,    9.834957E+05,   -8.430875E+01,   -8.572723E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    9.039000E+03,             297,              30,               1,    3.246774E+05,    0.000000E+00,    8.469000E+04,    3.190628E-02,    3.969310E+04,    0.000000E+00,    2.955144E+05,    0.000000E+00,    7.445749E+05,    6.106394E+03,    0.000000E+00,    3.918446E+05,    7.215353E+03,    0.000000E+00,    1.392757E+03,    3.380674E+05,    0.000000E+00,    7.446265E+05,   -5.150646E+01,   -6.917326E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    9.070000E+03,             298,              31,               1,    3.149158E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    2.980518E+04,    0.000000E+00,    1.906861E+05,    0.000000E+00,    6.200971E+05,    2.307496E+03,    0.000000E+00,    3.888553E+05,    1.287154E+03,    0.000000E+00,    6.562622E+03,    2.210986E+05,    0.000000E+00,    6.201111E+05,   -1.405515E+01,   -2.266579E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    9.101000E+03,             299,              31,               1,    3.564887E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    2.976548E+04,    0.000000E+00,    1.074542E+05,    0.000000E+00,    4.937084E+05,    3.711942E+02,    0.000000E+00,    3.625106E+05,    3.118658E+02,    0.000000E+00,    6.198354E+03,    1.243225E+05,    0.000000E+00,    4.937145E+05,   -6.092287E+00,   -1.233977E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    9.131000E+03,             300,              30,               1,    1.389691E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    2.126020E+04,    0.000000E+00,    1.163695E+05,    0.000000E+00,    2.765987E+05,    4.361480E+04,    0.000000E+00,    8.994743E+04,    6.738772E+02,    0.000000E+00,    4.881556E+03,    1.374927E+05,    0.000000E+00,    2.766104E+05,   -1.166989E+01,   -4.218981E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    9.162000E+03,             301,              31,               1,    7.888783E+04,    0.000000E+00,    4.921400E+04,    9.347898E-02,    1.207561E+04,    0.000000E+00,    1.757603E+05,    0.000000E+00,    3.159379E+05,    1.008086E+05,    0.000000E+00,    2.369288E+04,    1.900445E+03,    0.000000E+00,    2.878193E+03,    1.865992E+05,    0.000000E+00,    3.158793E+05,    5.854513E+01,    1.853230E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    9.192000E+03,             302,              30,               1,    5.028620E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    8.721921E+03,    0.000000E+00,    2.820823E+05,    0.000000E+00,    3.903044E+05,    1.372124E+05,    0.000000E+00,    0.000000E+00,    3.229754E+03,    0.000000E+00,    1.478380E+03,    2.483422E+05,    0.000000E+00,    3.902627E+05,    4.171296E+01,    1.068786E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    9.223000E+03,             303,              31,               1,    4.915413E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    2.613930E+05,    0.000000E+00,    9.025542E+05,    0.000000E+00,    1.218077E+06,    4.955641E+05,    0.000000E+00,    0.000000E+00,    4.109804E+03,    0.000000E+00,    1.282138E+03,    7.169566E+05,    0.000000E+00,    1.217913E+06,    1.639522E+02,    1.346084E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    9.254000E+03,             304,              31,               1,    1.948457E+01,    0.000000E+00,    4.921400E+04,    0.000000E+00,    6.527334E+05,    0.000000E+00,    1.163998E+06,    0.000000E+00,    1.865964E+06,    3.975973E+05,    0.000000E+00,    0.000000E+00,    3.292800E+04,    0.000000E+00,    4.189993E+03,    1.431101E+06,    0.000000E+00,    1.865816E+06,    1.480348E+02,    7.933733E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    9.283000E+03,             305,              29,               1,    1.521525E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.570064E+05,    0.000000E+00,    1.219917E+06,    0.000000E+00,    1.441352E+06,    7.129897E+04,    0.000000E+00,    0.000000E+00,    1.190527E+04,    0.000000E+00,    7.220385E+03,    1.350942E+06,    0.000000E+00,    1.441367E+06,   -1.439978E+01,   -9.990415E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
